"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"YBR042C" 205.511614619547 -0.250597246875774 0.195508443904768 -1.2817719883129 0.199922643270815 0.60113922720288
"YBR043C" 336.846852192705 0.0365956507095108 0.107211579532565 0.341340467784032 0.732847286363321 0.914744427640596
"YBR044C" 272.901127147067 0.269304933571382 0.114166587596998 2.35887696426572 0.0183303320193654 0.294873323039029
"YBR045C" 199.581245780193 0.112459362488902 0.168525788427104 0.667312483973612 0.504572553832083 0.816093839639078
"YBR046C" 85.2106901967594 0.00979455392535172 0.180555409997704 0.0542468039339073 0.956738531408799 0.987236422366532
"YBR047W" 49.5497234715115 -0.387948804431003 0.250016461261358 -1.55169304642488 0.120735687304147 0.509566831308664
"YBR048W" 26808.750219927 -0.0984546031577523 0.0864431180462835 -1.13895247398454 0.254722977387413 0.647872119935454
"YBR049C" 1958.86766855393 -0.078945677031358 0.0947011100912733 -0.83362990101457 0.40448957068798 0.750863607779644
"YBR050C" 67.1373836668017 0.10736175262269 0.257113125901257 0.417566206495121 0.676264308793188 0.894381462335654
"YBR052C" 904.441858885817 0.157940138742409 0.141582958406356 1.11553071443179 0.264623064076861 0.655275199714134
"YBR053C" 290.058271897643 -0.0346573767803422 0.140136239749366 -0.247312021803404 0.804666755661955 0.938846942569492
"YBR054W" 209.539514491023 0.822743527689852 0.203733864886801 4.03832484180766 5.38342692664697e-05 0.0211645584316178
"YBR055C" 1128.06673378313 0.0802853493098461 0.0662516544130766 1.21182406720397 0.225579733492582 0.626564065098727
"YBR056W" 366.582749646853 0.308063246055455 0.143863082564374 2.14136413987659 0.0322446844248522 0.335286911390978
